"name.player","id.player","team","id.team","is.active_player","seasons.played","year.from","year.to","name.last","name.first","display_first_last","code.player","city.team","name.team","stem.team","code.team","games_played_flag","url.player"
"Fab Melo",1061,NA,1,FALSE,0,2012,2012,"Melo"," Fab","Fab Melo","fab_melo",NA,NA,NA,NA,"Y","1061http://stats.nba.com/player/#!/"
"Ed Melvin",3171,NA,1,FALSE,0,1946,1946,"Melvin"," Ed","Ed Melvin","HISTADD_ed_melvin",NA,NA,NA,NA,"Y","3171http://stats.nba.com/player/#!/"
"Dean Meminger",3172,NA,1,FALSE,5,1971,1976,"Meminger"," Dean","Dean Meminger","HISTADD_thedream_meminger",NA,NA,NA,NA,"Y","3172http://stats.nba.com/player/#!/"
"Chuck Mencel",3173,NA,1,FALSE,1,1955,1956,"Mencel"," Chuck","Chuck Mencel","HISTADD_chuck_mencel",NA,NA,NA,NA,"Y","3173http://stats.nba.com/player/#!/"
"John Mengelt",3174,NA,1,FALSE,9,1971,1980,"Mengelt"," John","John Mengelt","HISTADD_crash_mengelt",NA,NA,NA,NA,"Y","3174http://stats.nba.com/player/#!/"
"Ken Menke",3175,NA,1,FALSE,0,1949,1949,"Menke"," Ken","Ken Menke","HISTADD_angles_menke",NA,NA,NA,NA,"Y","3175http://stats.nba.com/player/#!/"
"Pops Mensah-Bonsu",673,NA,1,FALSE,4,2006,2010,"Mensah-Bonsu"," Pops","Pops Mensah-Bonsu","pops_mensah-bonsu",NA,NA,NA,NA,"Y","673http://stats.nba.com/player/#!/"
"Ron Mercer",229,NA,1,FALSE,7,1997,2004,"Mercer"," Ron","Ron Mercer","ron_mercer",NA,NA,NA,NA,"Y","229http://stats.nba.com/player/#!/"
"Joe Meriweather",3176,NA,1,FALSE,9,1975,1984,"Meriweather"," Joe","Joe Meriweather","HISTADD_joe_meriweather",NA,NA,NA,NA,"Y","3176http://stats.nba.com/player/#!/"
"Porter Meriwether",3177,NA,1,FALSE,0,1962,1962,"Meriwether"," Porter","Porter Meriwether","HISTADD_porter_meriwether",NA,NA,NA,NA,"Y","3177http://stats.nba.com/player/#!/"
"Tom Meschery",3178,NA,1,FALSE,9,1961,1970,"Meschery"," Tom","Tom Meschery","HISTADD_tom_meschery",NA,NA,NA,NA,"Y","3178http://stats.nba.com/player/#!/"
"Loren Meyer",1813,NA,1,FALSE,3,1995,1998,"Meyer"," Loren","Loren Meyer","HISTADD_loren_meyer",NA,NA,NA,NA,"Y","1813http://stats.nba.com/player/#!/"
"Dave Meyers",3179,NA,1,FALSE,4,1975,1979,"Meyers"," Dave","Dave Meyers","HISTADD_dave_meyers",NA,NA,NA,NA,"Y","3179http://stats.nba.com/player/#!/"
"Stan Miasek",3180,NA,1,FALSE,6,1946,1952,"Miasek"," Stan","Stan Miasek","HISTADD_stan_miasek",NA,NA,NA,NA,"Y","3180http://stats.nba.com/player/#!/"
"Larry Micheaux",3181,NA,1,FALSE,1,1983,1984,"Micheaux"," Larry","Larry Micheaux","HISTADD_larry_micheaux",NA,NA,NA,NA,"Y","3181http://stats.nba.com/player/#!/"
"Jordan Mickey",328,"3 6",3,TRUE,1,2015,2016,"Mickey"," Jordan","Jordan Mickey","jordan_mickey",3,6,4,6,"Y","328http://stats.nba.com/player/#!/"
"Khris Middleton",1079,"18 3",14,TRUE,4,2012,2016,"Middleton"," Khris","Khris Middleton","Khris_Middleton",18,3,18,3,"Y","1079http://stats.nba.com/player/#!/"
"Zigmund Mihalik",3182,NA,1,FALSE,0,1946,1946,"Mihalik"," Zigmund","Zigmund Mihalik","HISTADD_red_mihalik",NA,NA,NA,NA,"Y","3182http://stats.nba.com/player/#!/"
"Chris Mihm",1201,NA,1,FALSE,8,2000,2008,"Mihm"," Chris","Chris Mihm","chris_mihm",NA,NA,NA,NA,"Y","1201http://stats.nba.com/player/#!/"
"Ed Mikan",3183,NA,1,FALSE,5,1948,1953,"Mikan"," Ed","Ed Mikan","HISTADD_ed_mikan",NA,NA,NA,NA,"Y","3183http://stats.nba.com/player/#!/"
"George Mikan",1789,NA,1,FALSE,7,1948,1955,"Mikan"," George","George Mikan","HISTADD_george_mikan",NA,NA,NA,NA,"Y","1789http://stats.nba.com/player/#!/"
"Larry Mikan",3184,NA,1,FALSE,0,1970,1970,"Mikan"," Larry","Larry Mikan","HISTADD_larry_mikan",NA,NA,NA,NA,"Y","3184http://stats.nba.com/player/#!/"
"Vern Mikkelsen",3185,NA,1,FALSE,9,1949,1958,"Mikkelsen"," Vern","Vern Mikkelsen","HISTADD_vern_mikkelsen",NA,NA,NA,NA,"Y","3185http://stats.nba.com/player/#!/"
"Al Miksis",3186,NA,1,FALSE,0,1949,1949,"Miksis"," Al","Al Miksis","HISTADD_al_miksis",NA,NA,NA,NA,"Y","3186http://stats.nba.com/player/#!/"
"Aaron Miles",92,NA,1,FALSE,0,2005,2005,"Miles"," Aaron","Aaron Miles","aaron_miles",NA,NA,NA,NA,"Y","92http://stats.nba.com/player/#!/"
"Cj Miles",44,"13 20",19,TRUE,11,2005,2016,"Miles"," CJ","CJ Miles","cj_miles",13,20,13,20,"Y","44http://stats.nba.com/player/#!/"
"Darius Miles",1116,NA,1,FALSE,8,2000,2008,"Miles"," Darius","Darius Miles","darius_miles",NA,NA,NA,NA,"Y","1116http://stats.nba.com/player/#!/"
"Eddie Miles",3187,NA,1,FALSE,8,1963,1971,"Miles"," Eddie","Eddie Miles","HISTADD_eddie_miles",NA,NA,NA,NA,"Y","3187http://stats.nba.com/player/#!/"
"Marko Milic",254,NA,1,FALSE,1,1997,1998,"Milic"," Marko","Marko Milic","marko_milic",NA,NA,NA,NA,"Y","254http://stats.nba.com/player/#!/"
"Darko Milicic",1507,NA,1,FALSE,9,2003,2012,"Milicic"," Darko","Darko Milicic","darko_milicic",NA,NA,NA,NA,"Y","1507http://stats.nba.com/player/#!/"
"Nat Militzok",3188,NA,1,FALSE,0,1946,1946,"Militzok"," Nat","Nat Militzok","HISTADD_nat_militzok",NA,NA,NA,NA,"Y","3188http://stats.nba.com/player/#!/"
"Andre Miller",546,"28 25",24,TRUE,16,1999,2015,"Miller"," Andre","Andre Miller","andre_miller",28,25,28,26,"Y","546http://stats.nba.com/player/#!/"
"Anthony Miller",1662,NA,1,FALSE,10,1994,2004,"Miller"," Anthony","Anthony Miller","anthony_miller",NA,NA,NA,NA,"Y","1662http://stats.nba.com/player/#!/"
"Bill Miller",3195,NA,1,FALSE,0,1948,1948,"Miller"," Bill","Bill Miller","HISTADD_bill_miller",NA,NA,NA,NA,"Y","3195http://stats.nba.com/player/#!/"
"Bob Miller",3193,NA,1,FALSE,0,1983,1983,"Miller"," Bob","Bob Miller","HISTADD_bob_miller",NA,NA,NA,NA,"Y","3193http://stats.nba.com/player/#!/"
"Brad Miller",503,NA,1,FALSE,13,1998,2011,"Miller"," Brad","Brad Miller","brad_miller",NA,NA,NA,NA,"Y","503http://stats.nba.com/player/#!/"
"Darius Miller",1086,NA,1,FALSE,2,2012,2014,"Miller"," Darius","Darius Miller","darius_miller",NA,NA,NA,NA,"Y","1086http://stats.nba.com/player/#!/"
"Dick Miller",3192,NA,1,FALSE,0,1980,1980,"Miller"," Dick","Dick Miller","HISTADD_dick_miller",NA,NA,NA,NA,"Y","3192http://stats.nba.com/player/#!/"
"Eddie Miller",3189,NA,1,FALSE,1,1952,1953,"Miller"," Eddie","Eddie Miller","HISTADD_eddie_miller",NA,NA,NA,NA,"Y","3189http://stats.nba.com/player/#!/"
"Harry Miller",3190,NA,1,FALSE,0,1946,1946,"Miller"," Harry","Harry Miller","HISTADD_moose_miller",NA,NA,NA,NA,"Y","3190http://stats.nba.com/player/#!/"
"Jay Miller",3191,NA,1,FALSE,1,1967,1968,"Miller"," Jay","Jay Miller","HISTADD_jayjay_miller",NA,NA,NA,NA,"Y","3191http://stats.nba.com/player/#!/"
"Mike Miller",1127,"9 19",8,TRUE,16,2000,2016,"Miller"," Mike","Mike Miller","mike_miller",9,19,9,19,"Y","1127http://stats.nba.com/player/#!/"
"Oliver Miller",4088,NA,1,FALSE,11,1992,2003,"Miller"," Oliver","Oliver Miller","oliver_miller",NA,NA,NA,NA,"Y","4088http://stats.nba.com/player/#!/"
"Quincy Miller",1078,NA,1,FALSE,2,2012,2014,"Miller"," Quincy","Quincy Miller","quincy_miller",NA,NA,NA,NA,"Y","1078http://stats.nba.com/player/#!/"
"Reggie Miller",1726,NA,1,FALSE,17,1987,2004,"Miller"," Reggie","Reggie Miller","reggie_miller",NA,NA,NA,NA,"Y","1726http://stats.nba.com/player/#!/"
"Walt Miller",3194,NA,1,FALSE,0,1946,1946,"Miller"," Walt","Walt Miller","HISTADD_walt_miller",NA,NA,NA,NA,"Y","3194http://stats.nba.com/player/#!/"
"Chris Mills",431,NA,1,FALSE,9,1993,2002,"Mills"," Chris","Chris Mills","chris_mills",NA,NA,NA,NA,"Y","431http://stats.nba.com/player/#!/"
"John Mills",3196,NA,1,FALSE,0,1946,1946,"Mills"," John","John Mills","HISTADD_longjohn_mills",NA,NA,NA,NA,"Y","3196http://stats.nba.com/player/#!/"
"Patty Mills",870,"28 25",24,TRUE,7,2009,2016,"Mills"," Patty","Patty Mills","patrick_mills",28,25,28,26,"Y","870http://stats.nba.com/player/#!/"
"Terry Mills",1713,NA,1,FALSE,10,1990,2000,"Mills"," Terry","Terry Mills","HISTADD_terry_mills",NA,NA,NA,NA,"Y","1713http://stats.nba.com/player/#!/"
"Elijah Millsap",959,NA,1,FALSE,1,2014,2015,"Millsap"," Elijah","Elijah Millsap","elijah_millsap",NA,NA,NA,NA,"Y","959http://stats.nba.com/player/#!/"
"Paul Millsap",657,"2 9",2,TRUE,10,2006,2016,"Millsap"," Paul","Paul Millsap","paul_millsap",2,9,2,9,"Y","657http://stats.nba.com/player/#!/"
"Harold Miner",178,NA,1,FALSE,3,1992,1995,"Miner"," Harold","Harold Miner","HISTADD_harold_miner",NA,NA,NA,NA,"Y","178http://stats.nba.com/player/#!/"
"Dirk Minniefield",3197,NA,1,FALSE,2,1985,1987,"Minniefield"," Dirk","Dirk Minniefield","HISTADD_dirk_minniefield",NA,NA,NA,NA,"Y","3197http://stats.nba.com/player/#!/"
"Dave Minor",3198,NA,1,FALSE,1,1951,1952,"Minor"," Dave","Dave Minor","HISTADD_dave_minor",NA,NA,NA,NA,"Y","3198http://stats.nba.com/player/#!/"
"Greg Minor",1797,NA,1,FALSE,4,1994,1998,"Minor"," Greg","Greg Minor","HISTADD_greg_minor",NA,NA,NA,NA,"Y","1797http://stats.nba.com/player/#!/"
"Mark Minor",3199,NA,1,FALSE,0,1972,1972,"Minor"," Mark","Mark Minor","HISTADD_mark_minor",NA,NA,NA,NA,"Y","3199http://stats.nba.com/player/#!/"
"Nikola Mirotic",991,"6 4",6,TRUE,2,2014,2016,"Mirotic"," Nikola","Nikola Mirotic","nikola_mirotic",6,4,6,4,"Y","991http://stats.nba.com/player/#!/"
"Wat Misaka",3200,NA,1,FALSE,0,1947,1947,"Misaka"," Wat","Wat Misaka","HISTADD_wat_misaka",NA,NA,NA,NA,"Y","3200http://stats.nba.com/player/#!/"
"Jason Miskiri",597,NA,1,FALSE,0,1999,1999,"Miskiri"," Jason","Jason Miskiri","jason_miskiri",NA,NA,NA,NA,"Y","597http://stats.nba.com/player/#!/"
"Mike Mitchell",3202,NA,1,FALSE,9,1978,1987,"Mitchell"," Mike","Mike Mitchell","HISTADD_mike_mitchell",NA,NA,NA,NA,"Y","3202http://stats.nba.com/player/#!/"
"Murray Mitchell",3203,NA,1,FALSE,0,1949,1949,"Mitchell"," Murray","Murray Mitchell","HISTADD_murray_mitchell",NA,NA,NA,NA,"Y","3203http://stats.nba.com/player/#!/"
"Sam Mitchell",1735,NA,1,FALSE,12,1989,2001,"Mitchell"," Sam","Sam Mitchell","HISTADD_sam_mitchell",NA,NA,NA,NA,"Y","1735http://stats.nba.com/player/#!/"
"Todd Mitchell",3201,NA,1,FALSE,0,1988,1988,"Mitchell"," Todd","Todd Mitchell","HISTADD_todd_mitchell",NA,NA,NA,NA,"Y","3201http://stats.nba.com/player/#!/"
"Tony Mitchell",1111,NA,1,FALSE,0,2013,2013,"Mitchell"," Tony","Tony Mitchell","tony_mitchell",NA,NA,NA,NA,"Y","1111http://stats.nba.com/player/#!/"
"Tony Mitchell",1166,NA,1,FALSE,0,2013,2013,"Mitchell"," Tony","Tony Mitchell","tony_l_mitchell",NA,NA,NA,NA,"Y","1166http://stats.nba.com/player/#!/"
"Steve Mix",3204,NA,1,FALSE,13,1969,1982,"Mix"," Steve","Steve Mix","HISTADD_steve_mix",NA,NA,NA,NA,"Y","3204http://stats.nba.com/player/#!/"
"Bill Mlkvy",3205,NA,1,FALSE,0,1952,1952,"Mlkvy"," Bill","Bill Mlkvy","HISTADD_bill_mlkvy",NA,NA,NA,NA,"Y","3205http://stats.nba.com/player/#!/"
"Cuttino Mobley",479,NA,1,FALSE,10,1998,2008,"Mobley"," Cuttino","Cuttino Mobley","cuttino_mobley",NA,NA,NA,NA,"Y","479http://stats.nba.com/player/#!/"
"Eric Mobley",1341,NA,1,FALSE,2,1994,1996,"Mobley"," Eric","Eric Mobley","HISTADD_eric_mobley",NA,NA,NA,NA,"Y","1341http://stats.nba.com/player/#!/"
"Larry Moffett",3206,NA,1,FALSE,0,1977,1977,"Moffett"," Larry","Larry Moffett","HISTADD_larry_moffett",NA,NA,NA,NA,"Y","3206http://stats.nba.com/player/#!/"
"Leo Mogus",3207,NA,1,FALSE,4,1946,1950,"Mogus"," Leo","Leo Mogus","HISTADD_leo_mogus",NA,NA,NA,NA,"Y","3207http://stats.nba.com/player/#!/"
"Nazr Mohammed",466,"22 27",25,TRUE,17,1998,2015,"Mohammed"," Nazr","Nazr Mohammed","nazr_mohammed",22,27,22,28,"Y","466http://stats.nba.com/player/#!/"
"Jerome Moiso",1272,NA,1,FALSE,4,2000,2004,"Moiso"," Jerome","Jerome Moiso","jerome_moiso",NA,NA,NA,NA,"Y","1272http://stats.nba.com/player/#!/"
"Paul Mokeski",3208,NA,1,FALSE,11,1979,1990,"Mokeski"," Paul","Paul Mokeski","HISTADD_paul_mokeski",NA,NA,NA,NA,"Y","3208http://stats.nba.com/player/#!/"
"Jack Molinas",3209,NA,1,FALSE,0,1953,1953,"Molinas"," Jack","Jack Molinas","HISTADD_jack_molinas",NA,NA,NA,NA,"Y","3209http://stats.nba.com/player/#!/"
"Wayne Molis",3210,NA,1,FALSE,0,1966,1966,"Molis"," Wayne","Wayne Molis","HISTADD_wayne_molis",NA,NA,NA,NA,"Y","3210http://stats.nba.com/player/#!/"
"Sidney Moncrief",3211,NA,1,FALSE,11,1979,1990,"Moncrief"," Sidney","Sidney Moncrief","HISTADD_sidney_moncrief",NA,NA,NA,NA,"Y","3211http://stats.nba.com/player/#!/"
"Eric Money",3212,NA,1,FALSE,5,1974,1979,"Money"," Eric","Eric Money","HISTADD_eric_money",NA,NA,NA,NA,"Y","3212http://stats.nba.com/player/#!/"
"Sergei Monia",1606,NA,1,FALSE,0,2005,2005,"Monia"," Sergei","Sergei Monia","sergei_monia",NA,NA,NA,NA,"Y","1606http://stats.nba.com/player/#!/"
"Earl Monroe",1785,NA,1,FALSE,12,1967,1979,"Monroe"," Earl","Earl Monroe","HISTADD_earl_monroe",NA,NA,NA,NA,"Y","1785http://stats.nba.com/player/#!/"
"Greg Monroe",900,"18 3",14,TRUE,6,2010,2016,"Monroe"," Greg","Greg Monroe","greg_monroe",18,3,18,3,"Y","900http://stats.nba.com/player/#!/"
"Rodney Monroe",3213,NA,1,FALSE,0,1991,1991,"Monroe"," Rodney","Rodney Monroe","HISTADD_rodney_monroe",NA,NA,NA,NA,"Y","3213http://stats.nba.com/player/#!/"
"Luis Montero",346,"26 29",22,TRUE,0,2015,2015,"Montero"," Luis","Luis Montero","Luis_Montero",26,29,26,2,"Y","346http://stats.nba.com/player/#!/"
"Howie Montgomery",3214,NA,1,FALSE,0,1962,1962,"Montgomery"," Howie","Howie Montgomery","HISTADD_howie_montgomery",NA,NA,NA,NA,"Y","3214http://stats.nba.com/player/#!/"
"Eric Montross",1715,NA,1,FALSE,8,1994,2002,"Montross"," Eric","Eric Montross","eric_montross",NA,NA,NA,NA,"Y","1715http://stats.nba.com/player/#!/"
"Jamario Moon",612,NA,1,FALSE,4,2007,2011,"Moon"," Jamario","Jamario Moon","jamario_moon",NA,NA,NA,NA,"Y","612http://stats.nba.com/player/#!/"
"Jim Mooney",3215,NA,1,FALSE,0,1952,1952,"Mooney"," Jim","Jim Mooney","HISTADD_jim_mooney",NA,NA,NA,NA,"Y","3215http://stats.nba.com/player/#!/"
"Andre Moore",3216,NA,1,FALSE,0,1987,1987,"Moore"," Andre","Andre Moore","HISTADD_andre_moore",NA,NA,NA,NA,"Y","3216http://stats.nba.com/player/#!/"
"Etwaun Moore",1021,"6 4",6,TRUE,5,2011,2016,"Moore"," ETwaun","E'Twaun Moore","etwaun_moore",6,4,6,4,"Y","1021http://stats.nba.com/player/#!/"
"Jackie Moore",3218,NA,1,FALSE,2,1954,1956,"Moore"," Jackie","Jackie Moore","HISTADD_jackie_moore",NA,NA,NA,NA,"Y","3218http://stats.nba.com/player/#!/"
"Johnny Moore",3217,NA,1,FALSE,9,1980,1989,"Moore"," Johnny","Johnny Moore","HISTADD_johnny_moore",NA,NA,NA,NA,"Y","3217http://stats.nba.com/player/#!/"
"Lowes Moore",3219,NA,1,FALSE,2,1980,1982,"Moore"," Lowes","Lowes Moore","HISTADD_lowes_moore",NA,NA,NA,NA,"Y","3219http://stats.nba.com/player/#!/"
"Mikki Moore",422,NA,1,FALSE,13,1998,2011,"Moore"," Mikki","Mikki Moore","mikki_moore",NA,NA,NA,NA,"Y","422http://stats.nba.com/player/#!/"
"Otto Moore",3220,NA,1,FALSE,8,1968,1976,"Moore"," Otto","Otto Moore","HISTADD_otto_moore",NA,NA,NA,NA,"Y","3220http://stats.nba.com/player/#!/"
"Ron Moore",3221,NA,1,FALSE,0,1987,1987,"Moore"," Ron","Ron Moore","HISTADD_ron_moore",NA,NA,NA,NA,"Y","3221http://stats.nba.com/player/#!/"
"Tracy Moore",4084,NA,1,FALSE,5,1991,1996,"Moore"," Tracy","Tracy Moore","HISTADD_tracy_moore",NA,NA,NA,NA,"Y","4084http://stats.nba.com/player/#!/"
"Eric Moreland",1261,"27 13",23,TRUE,1,2014,2015,"Moreland"," Eric","Eric Moreland","eric_moreland",27,13,27,13,"Y","1261http://stats.nba.com/player/#!/"
"Jackie Moreland",3222,NA,1,FALSE,4,1960,1964,"Moreland"," Jackie","Jackie Moreland","HISTADD_jackie_moreland",NA,NA,NA,NA,"Y","3222http://stats.nba.com/player/#!/"
"Guy Morgan",3223,NA,1,FALSE,0,1982,1982,"Morgan"," Guy","Guy Morgan","HISTADD_guy_morgan",NA,NA,NA,NA,"Y","3223http://stats.nba.com/player/#!/"
"Rex Morgan",3224,NA,1,FALSE,1,1970,1971,"Morgan"," Rex","Rex Morgan","HISTADD_rex_morgan",NA,NA,NA,NA,"Y","3224http://stats.nba.com/player/#!/"
"Elmo Morgenthaler",3225,NA,1,FALSE,2,1946,1948,"Morgenthaler"," Elmo","Elmo Morgenthaler","HISTADD_elmo_morgenthaler",NA,NA,NA,NA,"Y","3225http://stats.nba.com/player/#!/"
"Darren Morningstar",3226,NA,1,FALSE,0,1993,1993,"Morningstar"," Darren","Darren Morningstar","HISTADD_darren_morningstar",NA,NA,NA,NA,"Y","3226http://stats.nba.com/player/#!/"
"Chris Morris",1701,NA,1,FALSE,10,1988,1998,"Morris"," Chris","Chris Morris","HISTADD_chris_morris",NA,NA,NA,NA,"Y","1701http://stats.nba.com/player/#!/"
"Darius Morris",1009,NA,1,FALSE,3,2011,2014,"Morris"," Darius","Darius Morris","Darius_Morris",NA,NA,NA,NA,"Y","1009http://stats.nba.com/player/#!/"
"Isaiah Morris",3228,NA,1,FALSE,0,1992,1992,"Morris"," Isaiah","Isaiah Morris","HISTADD_isaiah_morris",NA,NA,NA,NA,"Y","3228http://stats.nba.com/player/#!/"
"Marcus Morris",982,"10 22",30,TRUE,5,2011,2016,"Morris"," Marcus","Marcus Morris","marcus_morris",10,22,10,22,"Y","982http://stats.nba.com/player/#!/"
"Markieff Morris",981,"31 31",29,TRUE,5,2011,2016,"Morris"," Markieff","Markieff Morris","markieff_morris",31,31,31,31,"Y","981http://stats.nba.com/player/#!/"
"Max Morris",3227,NA,1,FALSE,0,1949,1949,"Morris"," Max","Max Morris","HISTADD_max_morris",NA,NA,NA,NA,"Y","3227http://stats.nba.com/player/#!/"
"Randolph Morris",691,NA,1,FALSE,3,2006,2009,"Morris"," Randolph","Randolph Morris","randolph_morris",NA,NA,NA,NA,"Y","691http://stats.nba.com/player/#!/"
"Terence Morris",1395,NA,1,FALSE,4,2001,2005,"Morris"," Terence","Terence Morris","europelive",NA,NA,NA,NA,"Y","1395http://stats.nba.com/player/#!/"
"Adam Morrison",615,NA,1,FALSE,3,2006,2009,"Morrison"," Adam","Adam Morrison","adam_morrison",NA,NA,NA,NA,"Y","615http://stats.nba.com/player/#!/"
"Dwight Morrison",3229,NA,1,FALSE,3,1954,1957,"Morrison"," Dwight","Dwight Morrison","HISTADD_red_morrison",NA,NA,NA,NA,"Y","3229http://stats.nba.com/player/#!/"
"Mike Morrison",3230,NA,1,FALSE,0,1989,1989,"Morrison"," Mike","Mike Morrison","HISTADD_mike_morrison",NA,NA,NA,NA,"Y","3230http://stats.nba.com/player/#!/"
"Anthony Morrow",807,"22 27",25,TRUE,8,2008,2016,"Morrow"," Anthony","Anthony Morrow","anthony_morrow",22,27,22,28,"Y","807http://stats.nba.com/player/#!/"
"Dwayne Morton",189,NA,1,FALSE,0,1994,1994,"Morton"," Dwayne","Dwayne Morton","HISTADD_dwayne_morton",NA,NA,NA,NA,"Y","189http://stats.nba.com/player/#!/"
"John Morton",603,NA,1,FALSE,2,1989,1991,"Morton"," John","John Morton","HISTADD_john_morton",NA,NA,NA,NA,"Y","603http://stats.nba.com/player/#!/"
"Richard Morton",3231,NA,1,FALSE,0,1988,1988,"Morton"," Richard","Richard Morton","HISTADD_richard_morton",NA,NA,NA,NA,"Y","3231http://stats.nba.com/player/#!/"
"Glenn Mosley",3232,NA,1,FALSE,1,1977,1978,"Mosley"," Glenn","Glenn Mosley","HISTADD_glenn_mosley",NA,NA,NA,NA,"Y","3232http://stats.nba.com/player/#!/"
"Perry Moss",3233,NA,1,FALSE,1,1985,1986,"Moss"," Perry","Perry Moss","HISTADD_perry_moss",NA,NA,NA,NA,"Y","3233http://stats.nba.com/player/#!/"
"Lawrence Moten",1868,NA,1,FALSE,2,1995,1997,"Moten"," Lawrence","Lawrence Moten","HISTADD_lawrence_moten",NA,NA,NA,NA,"Y","1868http://stats.nba.com/player/#!/"
"Donatas Motiejunas",988,"12 24",10,TRUE,3,2012,2015,"Motiejunas"," Donatas","Donatas Motiejunas","donatas_motiejunas",12,24,12,24,"Y","988http://stats.nba.com/player/#!/"
"Hanno Mottola",1320,NA,1,FALSE,1,2000,2001,"Mottola"," Hanno","Hanno Mottola","HISTADD_hanno_mottola",NA,NA,NA,NA,"Y","1320http://stats.nba.com/player/#!/"
"Arnett Moultrie",1067,NA,1,FALSE,1,2012,2013,"Moultrie"," Arnett","Arnett Moultrie","arnett_moultrie",NA,NA,NA,NA,"Y","1067http://stats.nba.com/player/#!/"
"Alonzo Mourning",1665,NA,1,FALSE,15,1992,2007,"Mourning"," Alonzo","Alonzo Mourning","alonzo_mourning",NA,NA,NA,NA,"Y","1665http://stats.nba.com/player/#!/"
"Timofey Mozgov",950,"7 5",4,TRUE,6,2010,2016,"Mozgov"," Timofey","Timofey Mozgov","timofey_mozgov",7,5,7,5,"Y","950http://stats.nba.com/player/#!/"
"Chuck Mrazovich",3234,NA,1,FALSE,0,1950,1950,"Mrazovich"," Chuck","Chuck Mrazovich","HISTADD_chuck_mrazovich",NA,NA,NA,NA,"Y","3234http://stats.nba.com/player/#!/"
"Emmanuel Mudiay",300,"9 19",8,TRUE,1,2015,2016,"Mudiay"," Emmanuel","Emmanuel Mudiay","emmanuel_mudiay",9,19,9,19,"Y","300http://stats.nba.com/player/#!/"
"Erwin Mueller",3235,NA,1,FALSE,6,1966,1972,"Mueller"," Erwin","Erwin Mueller","HISTADD_erwin_mueller",NA,NA,NA,NA,"Y","3235http://stats.nba.com/player/#!/"
"Shabazz Muhammad",1161,"19 28",15,TRUE,3,2013,2016,"Muhammad"," Shabazz","Shabazz Muhammad","shabazz_muhammad",19,28,19,29,"Y","1161http://stats.nba.com/player/#!/"
"Joe Mullaney",3236,NA,1,FALSE,0,1949,1949,"Mullaney"," Joe","Joe Mullaney","HISTADD_joe_mullaney",NA,NA,NA,NA,"Y","3236http://stats.nba.com/player/#!/"
"Bob Mullens",3237,NA,1,FALSE,0,1946,1946,"Mullens"," Bob","Bob Mullens","HISTADD_bob_mullens",NA,NA,NA,NA,"Y","3237http://stats.nba.com/player/#!/"
"Byron Mullens",843,NA,1,FALSE,4,2009,2013,"Mullens"," Byron","Byron Mullens","byron_mullens",NA,NA,NA,NA,"Y","843http://stats.nba.com/player/#!/"
"Chris Mullin",4063,NA,1,FALSE,15,1985,2000,"Mullin"," Chris","Chris Mullin","HISTADD_chris_mullin",NA,NA,NA,NA,"Y","4063http://stats.nba.com/player/#!/"
"Jeff Mullins",3238,NA,1,FALSE,11,1964,1975,"Mullins"," Jeff","Jeff Mullins","HISTADD_jeff_mullins",NA,NA,NA,NA,"Y","3238http://stats.nba.com/player/#!/"
"Todd Mundt",4096,NA,1,FALSE,0,1995,1995,"Mundt"," Todd","Todd Mundt","HISTADD_todd_mundt",NA,NA,NA,NA,"Y","4096http://stats.nba.com/player/#!/"
"Xavier Munford",1290,"16 8",28,TRUE,0,2015,2015,"Munford"," Xavier","Xavier Munford","xavier_munford",16,8,16,8,"Y","1290http://stats.nba.com/player/#!/"
"Chris Munk",3239,NA,1,FALSE,0,1990,1990,"Munk"," Chris","Chris Munk","HISTADD_chris_munk",NA,NA,NA,NA,"Y","3239http://stats.nba.com/player/#!/"
"George Munroe",3240,NA,1,FALSE,1,1946,1947,"Munroe"," George","George Munroe","HISTADD_george_munroe",NA,NA,NA,NA,"Y","3240http://stats.nba.com/player/#!/"
"Eric Murdock",3919,NA,1,FALSE,8,1991,1999,"Murdock"," Eric","Eric Murdock","HISTADD_eric_murdock",NA,NA,NA,NA,"Y","3919http://stats.nba.com/player/#!/"
"Gheorghe Muresan",1773,NA,1,FALSE,6,1993,1999,"Muresan"," Gheorghe","Gheorghe Muresan","HISTADD_gheorghe_muresan",NA,NA,NA,NA,"Y","1773http://stats.nba.com/player/#!/"
"Allen Murphy",3241,NA,1,FALSE,0,1976,1976,"Murphy"," Allen","Allen Murphy","HISTADD_allen_murphy",NA,NA,NA,NA,"Y","3241http://stats.nba.com/player/#!/"
"Calvin Murphy",3242,NA,1,FALSE,12,1970,1982,"Murphy"," Calvin","Calvin Murphy","HISTADD_calvin_murphy",NA,NA,NA,NA,"Y","3242http://stats.nba.com/player/#!/"
"Dick Murphy",3245,NA,1,FALSE,0,1946,1946,"Murphy"," Dick","Dick Murphy","HISTADD_dick_murphy",NA,NA,NA,NA,"Y","3245http://stats.nba.com/player/#!/"
"Erik Murphy",1175,NA,1,FALSE,0,2013,2013,"Murphy"," Erik","Erik Murphy","erik_murphy",NA,NA,NA,NA,"Y","1175http://stats.nba.com/player/#!/"
"Jay Murphy",3243,NA,1,FALSE,3,1984,1987,"Murphy"," Jay","Jay Murphy","HISTADD_jay_murphy",NA,NA,NA,NA,"Y","3243http://stats.nba.com/player/#!/"
